NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:24:50 2026

Terramodel  Project: mc70.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 2881.229 to End Ch 8721.104. Name:MC70

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     560,  8020.000,      0.000,         ,         ,   240228.121,  6283439.418, CH 8020.000           ,        ,
     561,  8030.000,      0.000,         ,         ,   240226.708,  6283429.518, CH 8030.000           ,        ,
     562,  8040.000,      0.000,         ,         ,   240225.296,  6283419.619, CH 8040.000           ,        ,
     563,  8050.000,      0.000,         ,         ,   240223.884,  6283409.719, CH 8050.000           ,        ,
     564,  8060.000,     -0.000,         ,         ,   240222.472,  6283399.819, CH 8060.000           ,        ,
     565,  8070.000,     -0.000,         ,         ,   240221.060,  6283389.919, CH 8070.000           ,        ,
     566,  8080.000,     -0.000,         ,         ,   240219.648,  6283380.019, CH 8080.000           ,        ,
     567,  8090.000,     -0.000,         ,         ,   240218.235,  6283370.120, CH 8090.000           ,        ,
     568,  8100.000,      0.000,         ,         ,   240216.823,  6283360.220, CH 8100.000           ,        ,
     569,  8110.000,      0.000,         ,         ,   240215.411,  6283350.320, CH 8110.000           ,        ,
     570,  8120.000,      0.000,         ,         ,   240213.999,  6283340.420, CH 8120.000           ,        ,
     571,  8130.000,      0.000,         ,         ,   240212.587,  6283330.521, CH 8130.000           ,        ,
     572,  8140.000,      0.000,         ,         ,   240211.175,  6283320.621, CH 8140.000           ,        ,
     573,  8150.000,      0.000,         ,         ,   240209.762,  6283310.721, CH 8150.000           ,        ,
     574,  8160.000,     -0.000,         ,         ,   240208.350,  6283300.821, CH 8160.000           ,        ,
     575,  8170.000,     -0.000,         ,         ,   240206.938,  6283290.921, CH 8170.000           ,        ,
     576,  8180.000,     -0.000,         ,         ,   240205.526,  6283281.022, CH 8180.000           ,        ,
     577,  8190.000,     -0.000,         ,         ,   240204.114,  6283271.122, CH 8190.000           ,        ,
     578,  8200.000,      0.000,         ,         ,   240202.702,  6283261.222, CH 8200.000           ,        ,
     579,  8210.000,      0.000,         ,         ,   240201.290,  6283251.322, CH 8210.000           ,        ,
     580,  8220.000,      0.000,         ,         ,   240199.877,  6283241.422, CH 8220.000           ,        ,
     581,  8230.000,      0.000,         ,         ,   240198.465,  6283231.523, CH 8230.000           ,        ,
     582,  8240.000,      0.000,         ,         ,   240197.053,  6283221.623, CH 8240.000           ,        ,
     583,  8250.000,      0.000,         ,         ,   240195.641,  6283211.723, CH 8250.000           ,        ,
     584,  8260.000,      0.000,         ,         ,   240194.229,  6283201.823, CH 8260.000           ,        ,
     585,  8270.000,     -0.000,         ,         ,   240192.817,  6283191.923, CH 8270.000           ,        ,
     586,  8280.000,     -0.000,         ,         ,   240191.404,  6283182.024, CH 8280.000           ,        ,
     587,  8290.000,     -0.000,         ,         ,   240189.992,  6283172.124, CH 8290.000           ,        ,
     588,  8300.000,      0.000,         ,         ,   240188.580,  6283162.224, CH 8300.000           ,        ,
     589,  8310.000,      0.000,         ,         ,   240187.168,  6283152.324, CH 8310.000           ,        ,
     590,  8320.000,      0.000,         ,         ,   240185.756,  6283142.425, CH 8320.000           ,        ,
     591,  8330.000,      0.000,         ,         ,   240184.344,  6283132.525, CH 8330.000           ,        ,
     592,  8340.000,      0.000,         ,         ,   240182.932,  6283122.625, CH 8340.000           ,        ,
     593,  8350.000,      0.000,         ,         ,   240181.519,  6283112.725, CH 8350.000           ,        ,
     594,  8360.000,      0.000,         ,         ,   240180.107,  6283102.825, CH 8360.000           ,        ,
     595,  8370.000,     -0.000,         ,         ,   240178.695,  6283092.926, CH 8370.000           ,        ,
     596,  8380.000,     -0.000,         ,         ,   240177.283,  6283083.026, CH 8380.000           ,        ,
     597,  8390.000,     -0.000,         ,         ,   240175.871,  6283073.126, CH 8390.000           ,        ,
     598,  8400.000,     -0.000,         ,         ,   240174.459,  6283063.226, CH 8400.000           ,        ,
     599,  8410.000,      0.000,         ,         ,   240173.046,  6283053.326, CH 8410.000           ,        ,
     600,  8420.000,      0.000,         ,         ,   240171.634,  6283043.427, CH 8420.000           ,        ,
     601,  8430.000,      0.000,         ,         ,   240170.222,  6283033.527, CH 8430.000           ,        ,
     602,  8440.000,      0.000,         ,         ,   240168.810,  6283023.627, CH 8440.000           ,        ,
     603,  8450.000,      0.000,         ,         ,   240167.398,  6283013.727, CH 8450.000           ,        ,
     604,  8460.000,     -0.000,         ,         ,   240165.986,  6283003.827, CH 8460.000           ,        ,
     605,  8470.000,     -0.000,         ,         ,   240164.573,  6282993.928, CH 8470.000           ,        ,
     606,  8480.000,     -0.000,         ,         ,   240163.161,  6282984.028, CH 8480.000           ,        ,
     607,  8490.000,     -0.000,         ,         ,   240161.749,  6282974.128, CH 8490.000           ,        ,
     608,  8500.000,     -0.000,         ,         ,   240160.337,  6282964.228, CH 8500.000           ,        ,
     609,  8510.000,      0.000,         ,         ,   240158.925,  6282954.329, CH 8510.000           ,        ,
     610,  8520.000,      0.000,         ,         ,   240157.513,  6282944.429, CH 8520.000           ,        ,
     611,  8530.000,      0.000,         ,         ,   240156.101,  6282934.529, CH 8530.000           ,        ,
     612,  8540.000,      0.000,         ,         ,   240154.688,  6282924.629, CH 8540.000           ,        ,
     613,  8550.000,      0.000,         ,         ,   240153.276,  6282914.729, CH 8550.000           ,        ,
     614,  8560.000,      0.000,         ,         ,   240151.864,  6282904.830, CH 8560.000           ,        ,
     615,  8570.000,      0.000,         ,         ,   240150.452,  6282894.930, CH 8570.000           ,        ,
     616,  8580.000,     -0.000,         ,         ,   240149.040,  6282885.030, CH 8580.000           ,        ,
     617,  8590.000,     -0.000,         ,         ,   240147.628,  6282875.130, CH 8590.000           ,        ,
     618,  8600.000,     -0.000,         ,         ,   240146.215,  6282865.230, CH 8600.000           ,        ,
     619,  8610.000,      0.000,         ,         ,   240144.803,  6282855.331, CH 8610.000           ,        ,
     620,  8617.277,     -0.000,         ,         ,   240143.776,  6282848.127, CH 8617.277           ,        ,
     621,  8620.000,     -0.000,         ,         ,   240143.362,  6282845.435, CH 8620.000           ,        ,
     622,  8630.000,      0.000,         ,         ,   240141.342,  6282835.644, CH 8630.000           ,        ,
     623,  8640.000,      0.000,         ,         ,   240138.545,  6282826.046, CH 8640.000           ,        ,
     624,  8650.000,     -0.000,         ,         ,   240134.991,  6282816.702, CH 8650.000           ,        ,
     625,  8660.000,     -0.000,         ,         ,   240130.702,  6282807.671, CH 8660.000           ,        ,
     626,  8670.000,     -0.000,         ,         ,   240125.704,  6282799.013, CH 8670.000           ,        ,
     627,  8680.000,      0.000,         ,         ,   240120.030,  6282790.781, CH 8680.000           ,        ,
     628,  8689.111,      0.000,         ,         ,   240114.303,  6282783.698, CH 8689.111           ,        ,
     629,  8690.000,     -0.000,         ,         ,   240113.720,  6282783.027, CH 8690.000           ,        ,
     630,  8700.000,      0.000,         ,         ,   240107.153,  6282775.485, CH 8700.000           ,        ,
     631,  8710.000,     -0.000,         ,         ,   240100.587,  6282767.943, CH 8710.000           ,        ,
     632,  8720.000,      0.000,         ,         ,   240094.020,  6282760.401, CH 8720.000           ,        ,
     633,  8721.104,      0.000,         ,         ,   240093.295,  6282759.569, CH 8721.104           ,        ,
